0.496714153,-0.138264301,0.647688538,1.706029727
1.523029856,-0.234153375,-0.234136957,3.509592819
1.579212816,0.767434729,-0.469474386,1.476228987
0.542560044,-0.463417693,-0.465729754,1.5479266
0.241962272,-1.913280245,-1.724917833,1.827818345
-0.562287529,-1.01283112,0.314247333,-0.66897169
-0.908024076,-1.412303701,1.465648769,2.194854446
-0.2257763,0.067528205,-1.424748186,-0.757621978
-0.544382725,0.11092259,-1.150993577,-2.966488325
0.375698018,-0.60063869,-0.29169375,1.86274146
-0.601706612,1.852278185,-0.013497225,-4.037121692
-1.057710929,0.822544912,-1.22084365,-2.761303991
0.208863595,-1.959670124,-1.328186049,2.871899868
0.196861236,0.73846658,0.171368281,-1.079742286
-0.115648282,-0.301103696,-1.47852199,0.293922265
-0.719844208,-0.460638771,1.057122226,-0.037707606
0.34361829,-1.763040155,0.324083969,3.434378879
-0.38508228,-0.676922,0.611676289,2.109388567
1.030999522,0.931280119,-0.839217523,0.465722048
-0.309212376,0.331263431,0.975545127,-1.215651784
-0.479174238,-0.185658977,-1.106334974,-2.215371416
-1.196206624,0.812525822,1.356240029,-3.342629341
-0.072010122,1.003532898,0.361636025,-1.043836838
-0.645119755,0.361395606,1.538036566,-0.541464857
-0.035826039,1.564643656,-2.619745104,-2.669477487
0.821902504,0.087047068,-0.29900735,2.234437514
0.091760777,-1.987568915,-0.219671888,2.074256416
0.357112572,1.477894045,-0.518270218,0.430730066
-0.808493603,-0.501757044,0.915402118,-0.922185937
0.32875111,-0.529760204,0.513267433,4.164065306
0.097077549,0.968644991,-0.702053094,-0.499849091
-0.327662147,-0.392108153,-1.463514948,-1.852131171
0.296120277,0.261055272,0.005113457,-0.737150488
-0.234587133,-1.415370742,-0.420645323,1.218346229
-0.342714517,-0.802277269,-0.161285712,-0.187257405
0.404050857,1.886185901,0.174577813,-0.276794787
0.257550391,-0.074445916,-1.918771215,0.103398714
-0.026513875,0.06023021,2.463242112,1.045534183
-0.192360965,0.301547342,-0.03471177,-1.550418875
-1.168678038,1.142822815,0.751933033,-4.619059598
0.791031947,-0.909387455,1.402794311,2.746333552
-1.401851063,0.586857094,2.190455626,-1.438932612
-0.990536325,-0.56629773,0.099651365,-1.150855494
-0.503475654,-1.550663431,0.068562975,-0.667745168
-1.062303714,0.473592431,-0.919424234,-2.884731049
1.549934405,-0.783253292,-0.322061516,4.107408724
0.813517217,-1.230864316,0.227459935,2.087771282
1.307142754,-1.607483235,0.184633859,4.467810778
0.259882794,0.781822872,-1.236950711,-0.82232392
-1.320456613,0.521941566,0.296984673,-4.157332753
